timestamp          , sensor_nome                 , sensor_tipo                     , sensor_classe              , sistema_nome    , sistema_classe                , valor_leitura, unidade
2025-01-02 14:50:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 17.77        , m/s
2025-01-02 14:55:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 17.44        , m/s
2025-01-02 15:00:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 17.81        , m/s
2025-01-02 15:05:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.13        , m/s
2025-01-02 15:10:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 17.66        , m/s
2025-01-02 15:15:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 17.8         , m/s
2025-01-02 15:20:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.4         , m/s
2025-01-02 15:25:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.57        , m/s
2025-01-02 15:30:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.21        , m/s
2025-01-02 15:35:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.29        , m/s
2025-01-02 15:40:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 17.75        , m/s
2025-01-02 15:45:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.1         , m/s
2025-01-02 15:50:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.47        , m/s
2025-01-02 15:55:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.86        , m/s
2025-01-02 16:00:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.61        , m/s
2025-01-02 16:05:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.5         , m/s
2025-01-02 16:10:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.91        , m/s
2025-01-02 16:15:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.42        , m/s
2025-01-02 16:20:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.94        , m/s
2025-01-02 16:25:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 19.26        , m/s
2025-01-02 16:30:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 19.25        , m/s
2025-01-02 16:35:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 19.04        , m/s
2025-01-02 16:40:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.96        , m/s
2025-01-02 16:45:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.99        , m/s
2025-01-02 16:50:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.97        , m/s
2025-01-02 16:55:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 19.27        , m/s
2025-01-02 17:00:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 19.23        , m/s
2025-01-02 17:05:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.74        , m/s
2025-01-02 17:10:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 18.67        , m/s
2025-01-02 17:15:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 19.08        , m/s
2025-01-02 17:20:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 19.26        , m/s
2025-01-02 17:25:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 19.54        , m/s
2025-01-02 17:30:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 19.63        , m/s
2025-01-02 17:35:00, VelocidadeVento_Sensor      , Sensor de Velocidade do Vento   , SensorVelocidadeVento      , Turbina Eolica 1, SistemaGeracaoEolica          , 19.59        , m/s
2025-01-01 00:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 64.09        , %
2025-01-01 00:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 68.15        , %
2025-01-01 00:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 64.83        , %
2025-01-01 00:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 60.74        , %
2025-01-01 00:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 64.4         , %
2025-01-01 00:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 60.09        , %
2025-01-01 00:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 55.88        , %
2025-01-01 00:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 53.38        , %
2025-01-01 00:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 50.62        , %
2025-01-01 00:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 46.18        , %
2025-01-01 00:50:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 51.03        , %
2025-01-01 00:55:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 50.0         , %
2025-01-01 01:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 47.64        , %
2025-01-01 01:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 44.91        , %
2025-01-01 01:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 40.08        , %
2025-01-01 01:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 41.38        , %
2025-01-01 01:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 45.73        , %
2025-01-01 01:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 48.58        , %
2025-01-01 01:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 49.05        , %
2025-01-01 01:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 45.15        , %
2025-01-01 01:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 49.52        , %
2025-01-01 01:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 49.73        , %
2025-01-01 01:50:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 48.95        , %
2025-01-01 01:55:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 50.99        , %
2025-01-01 02:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 46.57        , %
2025-01-01 02:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 50.67        , %
2025-01-01 02:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 51.8         , %
2025-01-01 02:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 47.68        , %
2025-01-01 02:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 43.47        , %
2025-01-01 02:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 38.99        , %
2025-01-01 02:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 36.24        , %
2025-01-01 02:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 39.75        , %
2025-01-01 02:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 40.56        , %
2025-01-01 02:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 35.61        , %
2025-01-01 02:50:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 38.22        , %
2025-01-01 02:55:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 38.6         , %
2025-01-01 03:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 40.58        , %
2025-01-01 03:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 40.59        , %
2025-01-01 03:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 42.52        , %
2025-01-01 03:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 39.45        , %
2025-01-01 03:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 41.92        , %
2025-01-01 03:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 45.61        , %
2025-01-01 03:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 40.68        , %
2025-01-01 03:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 45.49        , %
2025-01-01 03:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 42.53        , %
2025-01-01 03:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 41.53        , %
2025-01-01 03:50:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 44.87        , %
2025-01-01 03:55:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 46.58        , %
2025-01-01 04:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 47.72        , %
2025-01-01 04:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 43.36        , %
2025-01-01 04:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 45.11        , %
2025-01-01 04:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 43.23        , %
2025-01-01 04:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 43.11        , %
2025-01-01 04:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 43.93        , %
2025-01-01 04:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 45.69        , %
2025-01-01 04:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 44.63        , %
2025-01-01 04:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 49.16        , %
2025-01-01 04:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 54.09        , %
2025-01-01 04:50:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 54.36        , %
2025-01-01 04:55:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 51.41        , %
2025-01-01 05:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 52.66        , %
2025-01-01 05:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 50.71        , %
2025-01-01 05:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 46.01        , %
2025-01-01 05:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 43.05        , %
2025-01-01 05:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 41.88        , %
2025-01-01 05:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 44.36        , %
2025-01-01 05:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 46.08        , %
2025-01-01 05:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 48.24        , %
2025-01-01 05:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 47.24        , %
2025-01-01 05:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 51.66        , %
2025-01-01 05:50:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 53.13        , %
2025-01-01 05:55:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 56.01        , %
2025-01-01 06:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 60.73        , %
2025-01-01 06:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 63.34        , %
2025-01-01 06:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 62.66        , %
2025-01-01 06:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 67.05        , %
2025-01-01 06:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 67.15        , %
2025-01-01 06:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 66.0         , %
2025-01-01 06:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 63.05        , %
2025-01-01 06:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 62.16        , %
2025-01-01 06:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 65.91        , %
2025-01-01 06:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 65.76        , %
2025-01-01 06:50:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 66.68        , %
2025-01-01 06:55:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 67.79        , %
2025-01-01 07:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 72.49        , %
2025-01-01 07:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 74.69        , %
2025-01-01 07:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 76.01        , %
2025-01-01 07:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 71.85        , %
2025-01-01 07:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 72.76        , %
2025-01-01 07:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 76.27        , %
2025-01-01 07:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 77.63        , %
2025-01-01 07:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 74.29        , %
2025-01-01 07:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 79.27        , %
2025-01-01 07:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 77.28        , %
2025-01-01 07:50:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 74.88        , %
2025-01-01 07:55:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 76.81        , %
2025-01-01 08:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 77.87        , %
2025-01-01 08:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 80.43        , %
2025-01-01 08:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 76.53        , %
2025-01-01 08:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 72.98        , %
2025-01-01 08:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 75.92        , %
2025-01-01 08:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 72.06        , %
2025-01-01 08:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 69.94        , %
2025-01-01 08:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 70.62        , %
2025-01-01 08:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 69.6         , %
2025-01-01 08:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 65.51        , %
2025-01-01 08:50:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 70.2         , %
2025-01-01 08:55:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 68.97        , %
2025-01-01 09:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 67.8         , %
2025-01-01 09:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 71.48        , %
2025-01-01 09:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 71.44        , %
2025-01-01 09:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 69.9         , %
2025-01-01 09:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 70.79        , %
2025-01-01 09:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 66.46        , %
2025-01-01 09:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 62.33        , %
2025-01-01 09:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 60.46        , %
2025-01-01 09:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 61.58        , %
2025-01-01 09:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 56.96        , %
2025-01-01 09:50:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 57.58        , %
2025-01-01 09:55:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 53.36        , %
2025-01-01 10:00:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 57.05        , %
2025-01-01 10:05:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 60.02        , %
2025-01-01 10:10:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 60.68        , %
2025-01-01 10:15:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 57.49        , %
2025-01-01 10:20:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 56.63        , %
2025-01-01 10:25:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 60.24        , %
2025-01-01 10:30:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 63.77        , %
2025-01-01 10:35:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 66.99        , %
2025-01-01 10:40:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 65.0         , %
2025-01-01 10:45:00, NivelEnergia_Sensor         , Sensor da Bateria               , SensorNivelEnergia         , Turbina Eolica 1, SistemaGeracaoEolica          , 65.39        , %
